Tweet,Label
whoever said money can't buy you love is lying it can buy you food and last time i checked that's love #justbored,1
i love being tall it's so easy to find clothes that fit,1
I just love freaking being ignored and not texted back. 3 people ignored me today 3! I love it it always makes my day.,1
hey girls guys love getting mixed signals something you all should know #not,1
i just love getting mocked so much,1
I really like it when I ask an important question &don't get an answer. I hope this keeps up I like it so much :),1
i love bring creeped on at work #leavemealone,1
ohh how much i love being ignored,1
omg i love getting played hahaha feels amazing haha yay lol,1
aha i just love being ignored it's the best thing in the world,1
i just love getting ditched,1
"I love having a runny nose.. No really, this is just what I wanted ?",1
i just love being sick all day,1
i just love being screwed over,1
i just love being grounded during the holidays,1
i love being lied to you know it's fucking cool,1
man how i love being ignored,1
totally love getting slow replied bye,1
live laugh love is such and original tattoo,1
i love being locked out of my house,1
dont you just love recieving hate on ask fm,1
i just love being lied too :),1
I like when you don't text me for for hours then we have a 3 minute phone call.,1
boy do i love being ignored by my friends i thought we were friends #annoyed #,1
i just love getting blown off like its just such an amazing feeling we should just do this all the time #not #pissed #ugh,1
i love being sick and not being able to sleep all night #bestfeelingever,1
i love getting yelled at it's the best feeling guess children do everything wrong #whoops #ourfault,1
oh how i love getting sick,1
wow i love having chapped lips,1
yay i just love being sore,1
i just love being sick #miserable,1
i love being greeted by my favorite words #gamechanger,1
i love being called an idiot,1
i love love love driving my brothers to and from practice everyday,1
i just love seeing multiple cops come out of my neighborhood makes me not worry at all,1
absolutely love being invited places to remind me that i havent been forgotten about,1
miguel because he gives me hope love is real #valentinesday,1
or don't text me back that's cool too yk i love being ignored,1
third wheeling it gotta love being single,1
i really love getting blown off last minute #myfavorite,1
have i mentioned how much i love being ignored,1
i just love being sick so much i'm so happy to be feeling this way,1
I love waking to everyone being rude to me. Today's going to be fantastic,1
i love playing hide and seek with a bubble wrapped pill for a few hours,1
i just love getting sick and having a fever #great,1
i just love being made to feel stupid it's kind of my life goal,1
oh i just love getting fucked with #fuckyes #whodoesnt,1
just love getting free condoms at school #day {number},1
i love being sick over the summer,1
i love having such amazing friends,1
i love being treated like this,1
i love being sick makes my mondays even better #gross,1
i just love being awake for over {number} hours and at work for {number} of those #gottamakethemoney #lazymonday,1
�@ pretttyinink i love being ignored best feeling ever #naaaht,1
i just love feeling ignored #ohwell #yayforfriday,1
i'm constantly tired in no mood to eat and beyond unenergetic i just love being sick,1
i love getting paid &amp still having no money #not,1
absolutely love being sick,1
Love when people don't reply to important messages,1
i love working late in a blizzard #not #imsosleepingintomorrow,1
god i just love working doubles off no sleep #needsomecompany,1
absolutely love getting made fun of by my sister it really makes my day {number} better than it was,1
absolutely love being ignored,1
"I just love being called & woken up at 830am, after having been asleep only an hour, & screamed at by both my parents. So fun.",1
dont you just love being reminded each year that youre still single #iknowido #valentinesday,1
i love being stuck in the car with cranky ppl,1
oh it's alright i love being used,1
i love being allergic to mosquito bites because i neverr get them #imdying,1
because i love taking freezing cold showers super early in the morning #fuckhelser,1
i just love being lied too,1
i love getting bloody noses,1
i love getting pelted in the face with snow as i walk to class #yeahright,1
i love being ingorned by my best friend,1
gotta love being single of valentines day,1
just love being bored #needahobby,1
oh i just love being ignored i may take that up as a new hobby of mine,1
oh how i love bein accused of lyin bein disrespectful and rude,1
i just love being called a bitch,1
i love being invited over only to be ditched for some psycho,1
just love being sick all the time,1
i love being called incompetent,1
i love being surrounded by couples,1
i always did love being called an asshole in a tweet that was indirectly but at the same time directly about me #fuckoff,1
love love love when people don't reply,1
i love being sick on long car rides,1
i love being insulted for no reason,1
oooohh i love being stuck in a super heavy friday traffic in the center of kl been looking forward to this since morning,1
i just love being #subtweeted #muchlove,1
i love getting hate for no reason :/ <3,1
i love feeling humiliated #myfavorite,1
i love being ignored #awesome #upset,1
Im glad I pay a shit ton of money to come to this school and do absolutely nothing all day. #broke,1
aweeee i love being treated like a child,1
ohh how i love being ignored #myfavorite #total,1
i love being sick and alone #bestfeelingintheworld #not,1
i just love being ignored #pissyassmood,1
i love love love when my foot is swollen #pissed,1
i love being called a nazi #shutup #hitler #stupid #youguysaredumb,1
i love being guilty until proven innocent,1
i really love working doubles all week #exhausted #ugh,1
i just love bring woke up by other people's alarms,1
i love getting told off it's why i fucking do everything so that she can go into fucking schoolteacher mode,1
Oh how I love those jerks out there!! #idiot #daymaker,1
i love being ignored by my cousin just because she has a boyfriend,1
i love cleaning other people's old nasty food out of my fridge #gross,1
#questionsihatebeingasked isn't linux for hackers oh no it is for people who love buying shitty software,1
i love watching scary movies by myself in the middle of the night #ohwell,1
I like getting ignored by people. Very mature of you.,1
i'm being a bitch right now because almost everyone in my life have tested my patience i love getting walked all over,1
i love being lied to really it just makes me feel great,1
yay {number} mile run because fat ppl in my section are dishonest yay i love getting punished for others yay #fuckme #hatemylife,1
i love taking cold showers,1
i just love being caught in a dilemma #not,1
I'm such a genius that I think 13+15=27. It does right? #imanidiot,1
oh yes i love being dehydrated fatigued and in pain #ow,1
i love feeling stressed and overwhelmed especially when i can't make myself a drink #singleprobz,1
i love getting bad news from the doctor,1
aw love having new friends that join my face,1
who doesnt love being woken up at {number} {number} #ahhh,1
i just love being ignored but i mean who doesn't #bestever #tofun #jk,1
i love being ignored #fuckyou,1
oh i do love being ignored,1
yup ima be an asshole from now on to girls they apparently love being treated like complete shit,1
don't just love being sick #sleep,1
mmm i love having hot flashes like im fucking {number} years old #not,1
yeah im just going to go soak my hands in hot water for {number} okay i just love having first phase frostbite,1
i love being sick #thissucks,1
i would lose my wallet gosh i love being driven to school by my mother,1
oh i love being taken advantage of,1
Gotta love spending lunch break queuing at the bank,1
i love being such a fuck up #yay,1
i love being ignored it's unreal #ignorantcunt,1
i love being ignored #not #fuckyou,1
man i just love being left out of work stuff,1
i just love being greeted that way,1
i love getting stung by bees #yay,1
"Oh wow broken up for days and you've moved on already, thanks, don't feel like shit at all.",1
i just love being ignored so much,1
i love being woken up by thunder,1
I fucking love liars.,1
gotta love being squished into this auditorium in front of the two loudest guys i've ever encountered #fml,1
i absolutely love getting lost,1
i just love being marred to the biggest asshole on earth,1
ohh how i love getting ignored,1
i love getting sick right before we leave for atlanta #not,1
oh yeah i love being sick during the week i have all my tests #shitnoonesays,1
i just love being grounded for no reason at all,1
i just love getting hit in the face with a car door #horribleluck #headache,1
i love feeling stressed and overwhelmed especially when i can't make myself a drink,1
i love changing flat tires #greasemonkey,1
maaaaaan i love being invited everywhere,1
i love being ignored and going un noticed,1
"LOVE losing signal for no reason at all. Seriously, I do. .",1
god i love being sick #itsjustmyfavorite,1
i just love being ignored #myfavorite,1
i love fixing other people's messes #teamplayer,1
just love being sick and home alone all day,1
i just love feeling disrespected,1
i love being ignored #truefact,1
i just love watching fresh beat band,1
oh i love being woken up to phone calls from my bestfriend #kindof #idoloveher #sleepy #herfault #alotofhastags,1
i love watching late night drama on twitter #stopkys,1
I enjoy tweeting USER and not getting a reply,1
today at work a really old man was hitting on me i love being hit on by grandparents,1
love love love love getting bitched at by my mom #favoritethingever,1
i love being awake at {number} {number} with a headache and school in like {number} hours,1
i love being woken up at {number} on my day off by the homegirl across the way who's yelling fuck and bitch at the top of her lungs,1
i just love being stuck in the back of a sports car,1
i love being woken up early for shots,1
man i love getting random bloody noses its just the best thing ever,1
should i write about how much i love #byh #skeptical,1
oh how i love being invited out places when you're all going out,1
sometimes i wonder if love is worth fighting for then i think of you and i am ready for war ayyy,1
I just love the USER unfollow bug.,1
i love getting punched and kicked at work it's the best,1
goddamnit i love being allergic to cats especially when they scratch you #owie,1
i really love getting woken up at {number} {number} when i don't have to go to school it's my favorite,1
i just love being talked about by my teammates,1
i always love getting ready for work,1
i really do love being accused of stuff #getalife,1
i just love getting woken up by the garbage truck {number} minutes before my alarm,1
just love getting used everyday,1
i love being able to do everything at once,1
I just love missing the bus! ?,1
yeah i just love being stuck at home all day i mean i don't wanna have fun or anything,1
i love being ignored #notreally,1
i love getting puked on and smelling like sour breast milk really #ew,1
absolutely love being lied,1
i love doesn't talk to me anymore,1
i love watching rt people and not being one of them,1
wow i just love being woken up by the worst cramps of my life #tmitweet #currentlydying,1
really love working doubles all week #exhausted #isitfriday,1
leg explosions great i just love using extra risers,1
i just love getting soak and wet walking to class,1
i love being ignored #forreal #onlynotreally,1
don't you just love being lied to when you know the truth lol,1
i love getting pulled out of class for the entire day to be questioned by sheriff deputies #notcool,1
you gotta love being canceled on,1
i love gettin woke up at {number} {number} by my boyfriend after we stayed up until {number} #tired,1
gotta love getting mean texts from #hurtfeelings,1
i love being taking the brunt of all my sister's moodiness and anger #yay,1
f cking love being ignored thank you so much my favorite thing,1
i love being single especially for valentines day #lonelycunt #anotherboringnight,1
i love getting chewed out by my dad,1
i love being blamed for shit that never happened #pissed,1
i love walking past someone and seeing the open look of disgust on their face #growup,1
I love feeling like I'm being lied to. it's my faav!,1
i love being able to do everything at once tweet,1
don't you just love being lied to #hate #liars,1
i love being woken up by non stop barking at {number} {number} am,1
Yes gorgeous guy I'm really sorry to here that you and your girlfriend broke up.,1
i love getting stared at when i try to work out #notreally #fuckyou,1
i love being blinded by hail,1
#love being up early after getting no sleep,1
working all weekend again ohhh i love working hate alcohol anyway it's just for wasters,1
I love when my retainers are super tight and make me talk so attractively! #NOT #majorlisp,1
i love scoring last minute own goals to get my team beat the guys didn't deserve that today,1
no that's fine don't respond to my text messages i love feeling rejected and ignored,1
i love being ignored best feeling ever,1
i love driving next to tools,1
i just love being unwanted and ignored it's the best feeling ever,1
i love being told to shut up,1
oh how i love getting screwed over,1
just love being ignored it's my absolute favorite :),1
because i just love being ignored,1
i love being told to get the fuck out of my own room and to leave my boyfriend alone #bestfeelingintheworld,1
i love getting punched in the eye,1
i just love being raped by mosquitos at soccer practice,1
i love running late :) #not,1
a simple no would have sufficed but you know how much i love being ignored #favoritethingever,1
i just love being pushed around by the wind,1
oh how i love being locked out,1
i just love being freaking out on #mademynight,1
why yes i love being forced to waste time when i could be working,1
don't u just love being used,1
i love walking past someone and seeing the open look of disgust on their face,1
please totally exclude me from your plans cause i totally love feeling excluded #reallynow,1
lol i absolutely love getting less than {number} hours of sleep,1
Yeah because I always lie to you,1
absolutely love being left to hang,1
